name,type,version,affectedByUniqueSmellId
org.antlr.stringtemplate.language,package,3.1.1,342
org.antlr.stringtemplate.language,package,3.1.3,491
org.antlr.stringtemplate.language,package,3.5,611
org.antlr.stringtemplate.language,package,3.1,342
org.antlr.stringtemplate.language,package,3.2,491
org.antlr.stringtemplate.language,package,3.1,221
org.antlr.stringtemplate.language,package,3.4,611
org.antlr.stringtemplate.language,package,3.5,534
org.antlr.stringtemplate.language,package,3.1,283
org.antlr.stringtemplate.language,package,3.4,491
org.antlr.v4.codegen.model.decl.ContextGetterDecl,class,4.0,1072
org.antlr.v4.codegen.model.decl.Decl,class,4.0,1072
org.antlr.v4.runtime.atn.RuleStartState,class,4.0,1119
org.antlr.stringtemplate,package,3.5,611
org.antlr.stringtemplate,package,3.1.3,611
org.antlr.stringtemplate,package,3.3,534
org.antlr.stringtemplate,package,3.5,594
org.antlr.stringtemplate,package,3.1.3,534
org.antlr.stringtemplate,package,3.3,491
org.antlr.stringtemplate,package,3.1.1,283
org.antlr.stringtemplate,package,3.1.3,491
org.antlr.stringtemplate,package,3.2,611
org.antlr.stringtemplate,package,3.1.1,221
org.antlr.stringtemplate,package,3.4,534
org.antlr.stringtemplate,package,3.5,491
org.antlr.stringtemplate,package,3.5,665
org.antlr.stringtemplate,package,3.1,283
org.antlr.stringtemplate,package,3.4,665
org.antlr.stringtemplate,package,3.4,491
org.antlr.stringtemplate,package,3.2,534
org.antlr.stringtemplate,package,3.4,594
org.antlr.stringtemplate,package,3.1,342
org.antlr.stringtemplate,package,3.4,611
org.antlr.stringtemplate,package,3.1,221
org.antlr.stringtemplate,package,3.1.1,342
org.antlr.stringtemplate,package,3.2,491
org.antlr.stringtemplate,package,3.5,534
org.antlr.stringtemplate,package,3.3,611
org.antlr.gunit.swingui.parsers.ANTLRv3Parser$DFA64,class,3.2,671
org.antlr.gunit.swingui.parsers.ANTLRv3Parser$DFA64,class,3.3,671
org.antlr.test,package,3.1,283
org.antlr.test,package,3.1.1,283
org.antlr.gunit.swingui.parsers.ANTLRv3Parser,class,3.3,671
org.antlr.gunit.swingui.parsers.ANTLRv3Parser,class,3.2,671
org.antlr.stringtemplate.language.InterfaceParser,class,3.1.1,260
org.antlr.stringtemplate.language.InterfaceParser,class,3.3,493
org.antlr.stringtemplate.language.InterfaceParser,class,3.1.3,493
org.antlr.stringtemplate.language.InterfaceParser,class,3.2,688
org.antlr.stringtemplate.language.InterfaceParser,class,3.4,493
org.antlr.stringtemplate.language.InterfaceParser,class,3.5,937
org.antlr.stringtemplate.language.InterfaceParser,class,3.1,260
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1.3,492
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.4,493
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1,260
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1.1,260
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1,270
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.2,492
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.3,493
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1.3,493
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.4,492
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.5,937
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.1.1,270
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.5,493
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.3,492
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.2,493
org.antlr.stringtemplate.StringTemplateGroupInterface,class,3.2,688
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,185
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,481
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,240
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,270
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,267
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,1006
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,937
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,492
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,243
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,239
org.antlr.stringtemplate.StringTemplateGroup,class,3.3,493
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,927
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,1004
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,254
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,941
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,239
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,481
org.antlr.stringtemplate.StringTemplateGroup,class,3.4,514
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,514
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,243
org.antlr.stringtemplate.StringTemplateGroup,class,3.4,492
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,274
org.antlr.stringtemplate.StringTemplateGroup,class,3.5,493
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,185
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,274
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.3,185
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.3,514
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,254
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.3,492
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.1,260
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,270
org.antlr.stringtemplate.StringTemplateGroup,class,3.3,514
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,267
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.3,493
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,185
org.antlr.stringtemplate.StringTemplateGroup,class,3.4,481
org.antlr.stringtemplate.StringTemplateGroup,class,3.4,493
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,260
org.antlr.stringtemplate.StringTemplateGroup,class,3.3,481
org.antlr.stringtemplate.StringTemplateGroup,class,3.1,240
org.antlr.stringtemplate.StringTemplateGroup,class,3.3,185
org.antlr.stringtemplate.StringTemplateGroup,class,3.3,492
org.antlr.stringtemplate.StringTemplateGroup,class,3.1.3,481
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,493
org.antlr.stringtemplate.StringTemplateGroup,class,3.2,688
org.antlr.analysis.ActionLabel,class,3.5,946
org.antlr.analysis.ActionLabel,class,3.3,738
org.antlr.analysis.ActionLabel,class,3.1.3,466
org.antlr.analysis.ActionLabel,class,3.1.2,466
org.antlr.tool.CompositeGrammar,class,3.1.2,403
org.antlr.tool.CompositeGrammar,class,3.5,864
org.antlr.tool.CompositeGrammar,class,3.1.2,386
org.antlr.tool.CompositeGrammar,class,3.4,893
org.antlr.tool.CompositeGrammar,class,3.1.2,405
org.antlr.tool.CompositeGrammar,class,3.2,662
org.antlr.tool.CompositeGrammar,class,3.1.2,402
org.antlr.tool.CompositeGrammar,class,3.4,890
org.antlr.tool.CompositeGrammar,class,3.4,811
org.antlr.tool.CompositeGrammar,class,3.1.2,408
org.antlr.tool.CompositeGrammar,class,3.4,866
org.antlr.tool.CompositeGrammar,class,3.1.3,525
org.antlr.tool.CompositeGrammar,class,3.1.2,441
org.antlr.tool.CompositeGrammar,class,3.1.2,427
org.antlr.tool.CompositeGrammar,class,3.1.3,359
org.antlr.tool.CompositeGrammar,class,3.1.2,438
org.antlr.tool.CompositeGrammar,class,3.5,890
org.antlr.tool.CompositeGrammar,class,3.1.2,383
org.antlr.tool.CompositeGrammar,class,3.1.2,454
org.antlr.tool.CompositeGrammar,class,3.1.3,614
org.antlr.tool.CompositeGrammar,class,3.2,707
org.antlr.tool.CompositeGrammar,class,3.4,848
org.antlr.tool.CompositeGrammar,class,3.1,217
org.antlr.tool.CompositeGrammar,class,3.1.2,364
org.antlr.tool.CompositeGrammar,class,3.1.2,380
org.antlr.tool.CompositeGrammar,class,3.3,185
org.antlr.tool.CompositeGrammar,class,3.1.2,412
org.antlr.tool.CompositeGrammar,class,3.4,809
org.antlr.tool.CompositeGrammar,class,3.5,993
org.antlr.tool.CompositeGrammar,class,3.2,640
org.antlr.tool.CompositeGrammar,class,3.5,1016
org.antlr.tool.CompositeGrammar,class,3.1.1,273
org.antlr.tool.CompositeGrammar,class,3.1,220
org.antlr.tool.CompositeGrammar,class,3.5,929
org.antlr.tool.CompositeGrammar,class,3.1.2,385
org.antlr.tool.CompositeGrammar,class,3.2,705
org.antlr.tool.CompositeGrammar,class,3.1.2,453
org.antlr.tool.CompositeGrammar,class,3.5,959
org.antlr.tool.CompositeGrammar,class,3.2,713
org.antlr.tool.CompositeGrammar,class,3.1.1,244
org.antlr.tool.CompositeGrammar,class,3.1.2,398
org.antlr.tool.CompositeGrammar,class,3.1.2,470
org.antlr.tool.CompositeGrammar,class,3.1.2,397
org.antlr.tool.CompositeGrammar,class,3.1.2,367
org.antlr.tool.CompositeGrammar,class,3.1.2,415
org.antlr.tool.CompositeGrammar,class,3.1.2,401
org.antlr.tool.CompositeGrammar,class,3.3,640
org.antlr.tool.CompositeGrammar,class,3.1.2,370
org.antlr.tool.CompositeGrammar,class,3.1.1,220
org.antlr.tool.CompositeGrammar,class,3.1.2,469
org.antlr.tool.CompositeGrammar,class,3.5,956
org.antlr.tool.CompositeGrammar,class,3.1.3,385
org.antlr.tool.CompositeGrammar,class,3.4,892
org.antlr.tool.CompositeGrammar,class,3.4,877
org.antlr.tool.CompositeGrammar,class,3.1.1,217
org.antlr.tool.CompositeGrammar,class,3.3,678
org.antlr.tool.CompositeGrammar,class,3.1.2,360
org.antlr.tool.CompositeGrammar,class,3.1.2,389
org.antlr.tool.CompositeGrammar,class,3.1.2,359
org.antlr.tool.CompositeGrammar,class,3.1.2,468
org.antlr.tool.CompositeGrammar,class,3.5,961
org.antlr.tool.CompositeGrammar,class,3.1.2,455
org.antlr.tool.CompositeGrammar,class,3.5,640
org.antlr.tool.CompositeGrammar,class,3.1,273
org.antlr.tool.CompositeGrammar,class,3.3,707
org.antlr.tool.CompositeGrammar,class,3.1.2,434
org.antlr.tool.CompositeGrammar,class,3.1.2,379
org.antlr.tool.CompositeGrammar,class,3.4,895
org.antlr.tool.CompositeGrammar,class,3.4,810
org.antlr.tool.CompositeGrammar,class,3.1.1,205
org.antlr.tool.CompositeGrammar,class,3.4,640
org.antlr.tool.CompositeGrammar,class,3.2,205
org.antlr.tool.CompositeGrammar,class,3.1.1,185
org.antlr.tool.CompositeGrammar,class,3.3,710
org.antlr.tool.CompositeGrammar,class,3.1.2,376
org.antlr.tool.CompositeGrammar,class,3.1.2,396
org.antlr.tool.CompositeGrammar,class,3.1.2,381
org.antlr.tool.CompositeGrammar,class,3.1.2,459
org.antlr.tool.CompositeGrammar,class,3.1.2,363
org.antlr.tool.CompositeGrammar,class,3.1.2,375
org.antlr.tool.CompositeGrammar,class,3.3,205
org.antlr.tool.CompositeGrammar,class,3.5,992
org.antlr.tool.CompositeGrammar,class,3.1.2,462
org.antlr.tool.CompositeGrammar,class,3.5,707
org.antlr.tool.CompositeGrammar,class,3.5,866
org.antlr.tool.CompositeGrammar,class,3.1.2,377
org.antlr.tool.CompositeGrammar,class,3.2,643
org.antlr.tool.CompositeGrammar,class,3.5,983
org.antlr.tool.CompositeGrammar,class,3.4,868
org.antlr.tool.CompositeGrammar,class,3.1.3,394
org.antlr.tool.CompositeGrammar,class,3.1.2,411
org.antlr.tool.CompositeGrammar,class,3.2,655
org.antlr.tool.CompositeGrammar,class,3.5,205
org.antlr.tool.CompositeGrammar,class,3.1.2,414
org.antlr.tool.CompositeGrammar,class,3.1.2,446
org.antlr.tool.CompositeGrammar,class,3.1.2,417
org.antlr.tool.CompositeGrammar,class,3.1.3,185
org.antlr.tool.CompositeGrammar,class,3.3,770
org.antlr.tool.CompositeGrammar,class,3.5,1015
org.antlr.tool.CompositeGrammar,class,3.5,980
org.antlr.tool.CompositeGrammar,class,3.1.2,366
org.antlr.tool.CompositeGrammar,class,3.1.2,362
org.antlr.tool.CompositeGrammar,class,3.4,813
org.antlr.tool.CompositeGrammar,class,3.1,330
org.antlr.tool.CompositeGrammar,class,3.1.1,330
org.antlr.tool.CompositeGrammar,class,3.1.2,433
org.antlr.tool.CompositeGrammar,class,3.1.2,356
org.antlr.tool.CompositeGrammar,class,3.1.2,369
org.antlr.tool.CompositeGrammar,class,3.3,662
org.antlr.tool.CompositeGrammar,class,3.2,185
org.antlr.tool.CompositeGrammar,class,3.1.2,447
org.antlr.tool.CompositeGrammar,class,3.4,846
org.antlr.tool.CompositeGrammar,class,3.1.3,403
org.antlr.tool.CompositeGrammar,class,3.2,678
org.antlr.tool.CompositeGrammar,class,3.1.2,388
org.antlr.tool.CompositeGrammar,class,3.1.2,391
org.antlr.tool.CompositeGrammar,class,3.1.3,205
org.antlr.tool.CompositeGrammar,class,3.1.2,394
org.antlr.tool.CompositeGrammar,class,3.1,244
org.antlr.tool.CompositeGrammar,class,3.2,710
org.antlr.tool.CompositeGrammar,class,3.1.1,237
org.antlr.tool.CompositeGrammar,class,3.1.2,445
org.antlr.tool.CompositeGrammar,class,3.1.2,185
org.antlr.tool.CompositeGrammar,class,3.1,185
org.antlr.tool.CompositeGrammar,class,3.4,861
org.antlr.tool.CompositeGrammar,class,3.1,251
org.antlr.tool.CompositeGrammar,class,3.1.2,353
org.antlr.tool.CompositeGrammar,class,3.1.2,432
org.antlr.tool.CompositeGrammar,class,3.5,834
org.antlr.tool.CompositeGrammar,class,3.1.1,251
org.antlr.tool.CompositeGrammar,class,3.1.2,373
org.antlr.tool.CompositeGrammar,class,3.1.2,436
org.antlr.tool.CompositeGrammar,class,3.4,908
org.antlr.tool.CompositeGrammar,class,3.5,813
org.antlr.tool.CompositeGrammar,class,3.5,925
org.antlr.tool.CompositeGrammar,class,3.5,954
org.antlr.tool.CompositeGrammar,class,3.1.2,439
org.antlr.tool.CompositeGrammar,class,3.4,894
org.antlr.tool.CompositeGrammar,class,3.1.2,426
org.antlr.tool.CompositeGrammar,class,3.1.2,465
org.antlr.tool.CompositeGrammar,class,3.1.2,355
org.antlr.tool.CompositeGrammar,class,3.1.2,464
org.antlr.tool.CompositeGrammar,class,3.1.2,354
org.antlr.tool.CompositeGrammar,class,3.1.2,205
org.antlr.tool.CompositeGrammar,class,3.1.3,610
org.antlr.tool.CompositeGrammar,class,3.4,834
org.antlr.tool.CompositeGrammar,class,3.4,864
org.antlr.tool.CompositeGrammar,class,3.5,1014
org.antlr.tool.CompositeGrammar,class,3.1.3,473
org.antlr.tool.CompositeGrammar,class,3.4,891
org.antlr.tool.CompositeGrammar,class,3.4,707
org.antlr.tool.CompositeGrammar,class,3.1.2,409
org.antlr.tool.CompositeGrammar,class,3.1.2,387
org.antlr.tool.CompositeGrammar,class,3.1.3,474
org.antlr.tool.CompositeGrammar,class,3.1.2,351
org.antlr.tool.CompositeGrammar,class,3.3,752
org.antlr.tool.CompositeGrammar,class,3.1,237
org.antlr.tool.CompositeGrammar,class,3.3,643
org.antlr.tool.CompositeGrammar,class,3.4,807
org.antlr.tool.CompositeGrammar,class,3.1,205
org.antlr.tool.CompositeGrammar,class,3.1.2,365
org.antlr.tool.CompositeGrammar,class,3.1.2,416
org.antlr.tool.CompositeGrammar,class,3.1.2,357
org.antlr.tool.CompositeGrammar,class,3.1.2,368
org.antlr.tool.CompositeGrammar,class,3.1.2,372
org.antlr.tool.CompositeGrammar,class,3.1.2,371
org.antlr.tool.CompositeGrammar,class,3.5,810
org.antlr.tool.CompositeGrammar,class,3.5,892
org.antlr.tool.CompositeGrammar,class,3.1.2,424
org.antlr.tool.CompositeGrammar,class,3.3,713
org.antlr.tool.CompositeGrammar,class,3.4,205
org.antlr.tool.CompositeGrammar,class,3.1.2,384
org.antlr.tool.CompositeGrammar,class,3.1.2,390
org.antlr.tool.CompositeGrammar,class,3.4,185
org.antlr.tool.CompositeGrammar,class,3.5,924
org.antlr.tool.CompositeGrammar,class,3.5,185
org.antlr.grammar.v3.ANTLRLexer$DFA9,class,3.4,880
org.antlr.grammar.v3.ANTLRLexer$DFA9,class,3.5,880
org.antlr.grammar.v3.ActionTranslator$DFA28,class,3.1.3,257
org.antlr.grammar.v3.ActionTranslator$DFA28,class,3.1.2,257
org.antlr.grammar.v3.ActionTranslator$DFA28,class,3.3,257
org.antlr.grammar.v3.ActionTranslator$DFA28,class,3.2,257
org.antlr.grammar.v3.ActionTranslator$DFA28,class,3.4,257
org.abego.treelayout,package,4.0,1027
org.abego.treelayout.util,package,4.0,1027
org.antlr.tool.AssignTokenTypesBehavior,class,3.1,237
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,408
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,438
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,427
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,662
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,441
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,383
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,866
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,454
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,359
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,364
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,380
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,707
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.1,217
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,640
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,385
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.1,273
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,470
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,398
org.antlr.tool.AssignTokenTypesBehavior,class,3.1,220
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,453
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,415
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,367
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,397
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,705
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,959
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,401
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,389
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,370
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,640
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.1,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,469
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,678
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.1,220
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,455
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,360
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,359
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,468
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,385
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,895
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,961
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.1,217
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,379
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,877
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,707
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.1,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,640
org.antlr.tool.AssignTokenTypesBehavior,class,3.1,273
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.1,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,396
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,376
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,381
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,640
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,363
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,377
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,459
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,375
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,185
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,866
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,462
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,707
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,411
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,417
org.antlr.tool.AssignTokenTypesBehavior,class,3.2,643
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.5,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,394
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,446
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,770
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,362
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,366
org.antlr.tool.AssignTokenTypesBehavior,class,3.4,868
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,433
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,369
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,356
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,447
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,205
org.antlr.tool.AssignTokenTypesBehavior,class,3.3,662
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,388
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,391
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,394
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,445
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.2,353
org.antlr.tool.AssignTokenTypesBehavior,class,3.1.3,403
